website,loc,lastmod,cured_name,type
pragmaticworks.com,https://pragmaticworks.com/blog/intro-to-azure-databricks-delta,2023-03-28,intro to azure databricks delta,blog
pragmaticworks.com,https://pragmaticworks.com/microsoft-whiteboard,2024-04-11,microsoft whiteboard,blog
pragmaticworks.com,https://pragmaticworks.com/about-us/careers,2025-02-13,careers,blog
pragmaticworks.com,https://pragmaticworks.com/blog/4-usage-scenarios-for-bots,2023-03-28,4 usage scenarios for bots,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-week-how-to-keep-your-data-from-deceiving-you,2023-03-28,azure data week how to keep your data from deceiving you,blog
pragmaticworks.com,https://pragmaticworks.com/events/aug-02-test-event-7,2024-03-14,aug 02 test event 7,blog
pragmaticworks.com,https://pragmaticworks.com/dashboard-in-a-day,2024-07-08,dashboard in a day,blog
pragmaticworks.com,https://pragmaticworks.com/blog/cosmos-db-multi-model-db,2023-03-28,cosmos db multi model db,blog
pragmaticworks.com,https://pragmaticworks.com/blog/embedding-a-power-bi-report-in-sharepoint,2024-01-31,embedding a power bi report in sharepoint,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-microsoft-fabric,2024-11-18,introduction to microsoft fabric,blog
pragmaticworks.com,https://pragmaticworks.com/blog/quick-tip-mapping-geography-in-power-bi,2023-03-28,quick tip mapping geography in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-export-power-bi-data-to-excel,2023-03-28,how to export power bi data to excel,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-drill-through-buttons-to-replace-right-click-navigation-in-power-bi,2024-07-24,using drill through buttons to replace right click navigation in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/overview-of-azure-stream-analytics,2023-03-28,overview of azure stream analytics,blog
pragmaticworks.com,https://pragmaticworks.com/blog/migrating-from-oracle-to-azure-data-warehouse,2023-03-28,migrating from oracle to azure data warehouse,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-small-multiples-in-power-bi-to-improve-analytical-value,2023-12-27,using small multiples in power bi to improve analytical value,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-power-bi-saved-valentines-day,2023-03-28,how power bi saved valentines day,blog
pragmaticworks.com,https://pragmaticworks.com/season-learning-pass,2025-02-28,season learning pass,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-sql-data-warehouse-features-and-advantages,2023-03-28,azure sql data warehouse features and advantages,blog
pragmaticworks.com,https://pragmaticworks.com/blog/best-places-to-learn-azure-for-free,2023-03-28,best places to learn azure for free,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-march-2019,2023-03-28,power bi monthly digest march 2019,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-powershell,2024-11-18,introduction to powershell,blog
pragmaticworks.com,https://pragmaticworks.com/blog/achieve-a-gdpr-compliant-data-governance-strategy,2024-05-21,achieve a gdpr compliant data governance strategy,blog
pragmaticworks.com,https://pragmaticworks.com/blog/web-scraping-with-power-bi-python,2023-03-28,web scraping with power bi python,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-the-data-lakehouse-with-azure-synapse,2024-11-18,introduction to the data lakehouse with azure synapse,blog
pragmaticworks.com,https://pragmaticworks.com/events/mar-24-virtual-power-bi-bootcamp,2024-03-14,mar 24 virtual power bi bootcamp,blog
pragmaticworks.com,https://pragmaticworks.com/universal-design-in-power-bi,2023-08-29,universal design in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/best-tutorials-and-samples-for-azure,2023-03-28,best tutorials and samples for azure,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-sum/sumx,2025-03-06,sumx,blog
pragmaticworks.com,https://pragmaticworks.com/events/jan-22-virtual-azure-data-factory-bootcamp-51,2024-03-14,jan 22 virtual azure data factory bootcamp 51,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-common-data-services,2023-03-28,azure common data services,blog
pragmaticworks.com,https://pragmaticworks.com/blog/merging-tables-power-query-editor-tips-and-tricks,2024-03-27,merging tables power query editor tips and tricks,blog
pragmaticworks.com,https://pragmaticworks.com/blog/ssas-tabular-vs.-ssas-multidimensional-part-iii-complex-business-problems,2024-08-20,ssas tabular vs. ssas multidimensional part iii complex business problems,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-max/averagea,2025-03-06,averagea,blog
pragmaticworks.com,https://pragmaticworks.com/blog/on-demand-training-news-for-june,2023-03-28,on demand training news for june,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-excel-beginner-to-pro-student-files,2025-01-24,lwtn excel beginner to pro student files,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-apache-spark-course-retiring-on-10312024,2024-11-18,introduction to apache spark course retiring on 10312024,blog
pragmaticworks.com,https://pragmaticworks.com/blog/updated-azure-data-factory-connector-in-logic-apps,2023-03-28,updated azure data factory connector in logic apps,blog
pragmaticworks.com,https://pragmaticworks.com/courses/learn-with-the-nerds-creating-a-microsoft-fabric-end-to-end-solution-recorded-live-event,2024-11-18,learn with the nerds creating a microsoft fabric end to end solution recorded live event,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-orc-parquet-and-avro-files-in-azure-data-lake,2023-03-28,using orc parquet and avro files in azure data lake,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-turbocharge-your-power-automate-queries-%F0%9F%9A%80,2024-08-21,how to turbocharge your power automate queries 🚀,blog
pragmaticworks.com,https://pragmaticworks.com/blog/an-update-on-my-journey-to-power-bi,2023-03-28,an update on my journey to power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/what-is-azure-data-explorer,2023-03-28,what is azure data explorer,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-networking-tips-and-tricks,2023-03-28,azure networking tips and tricks,blog
pragmaticworks.com,https://pragmaticworks.com/resources,2025-02-11,resources,blog
pragmaticworks.com,https://pragmaticworks.com/events/aug-07-virtual-power-apps-bootcamp-10,2024-03-14,aug 07 virtual power apps bootcamp 10,blog
pragmaticworks.com,https://pragmaticworks.com/blog/tips-for-migrating-data-warehouse-workloads-to-azure,2023-03-28,tips for migrating data warehouse workloads to azure,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-platform-quick-tips-dynamic-power-apps-form-headers,2023-03-28,power platform quick tips dynamic power apps form headers,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-sum/distinctcount,2025-03-06,distinctcount,blog
pragmaticworks.com,https://pragmaticworks.com/courses/mobile-mastery-with-power-bi,2024-11-18,mobile mastery with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/registration-2024-intergalactic-learn-with-the-nerds-day,2024-10-01,registration 2024 intergalactic learn with the nerds day,blog
pragmaticworks.com,https://pragmaticworks.com/events/aug-12-virtual-power-apps-bootcamp-127,2024-04-18,aug 12 virtual power apps bootcamp 127,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-data-modeling,2023-08-29,introduction to data modeling,blog
pragmaticworks.com,https://pragmaticworks.com/blog/employee-spotlight-nick-slevoski,2023-03-16,employee spotlight nick slevoski,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-impact-bubble-chart,2023-03-28,power bi custom visuals impact bubble chart,blog
pragmaticworks.com,https://pragmaticworks.com/courses/implementing-dynamics-365-sales,2024-11-18,implementing dynamics 365 sales,blog
pragmaticworks.com,https://pragmaticworks.com/instructors,2024-04-28,instructors,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerbi-tip-reset-slicers-with-bookmarks,2024-02-20,powerbi tip reset slicers with bookmarks,blog
pragmaticworks.com,https://pragmaticworks.com/blog/questions-about-our-new-course-data-modeling,2023-03-28,questions about our new course data modeling,blog
pragmaticworks.com,https://pragmaticworks.com/virtual-mentor,2025-03-03,virtual mentor,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-dot-plot,2023-03-28,power bi custom visuals dot plot,blog
pragmaticworks.com,https://pragmaticworks.com/blog/this-week-in-data-the-importance-of-data-testing,2024-08-27,this week in data the importance of data testing,blog
pragmaticworks.com,https://pragmaticworks.com/courses/ai-artificial-intelligence-with-power-bi,2024-11-18,ai artificial intelligence with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-stored-procedure-in-azure-data-factory,2023-03-28,using stored procedure in azure data factory,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-october-2019,2023-03-28,power bi monthly digest october 2019,blog
pragmaticworks.com,https://pragmaticworks.com/blog/creating-custom-help-pages-and-panels-for-model-driven-apps,2024-09-18,creating custom help pages and panels for model driven apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/delivering-power-bi-to-the-enterprise,2024-06-10,delivering power bi to the enterprise,blog
pragmaticworks.com,https://pragmaticworks.com/blog/walk-around-and-be-nosy,2023-03-16,walk around and be nosy,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-bubble-chart-by-akvelon,2023-03-28,power bi custom visuals bubble chart by akvelon,blog
pragmaticworks.com,https://pragmaticworks.com/courses/advanced-t-sql,2024-11-18,advanced t sql,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-enlighten-data-story,2023-03-28,power bi custom visuals enlighten data story,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-desktop-and-dashboards-training,2024-04-23,power bi desktop and dashboards training,blog
pragmaticworks.com,https://pragmaticworks.com/blog/join-our-free-power-virtual-agents-chatbot-conference-on-august-27th,2023-03-28,join our free power virtual agents chatbot conference on august 27th,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-administration-webinar,2023-03-28,power bi administration webinar,blog
pragmaticworks.com,https://pragmaticworks.com/guides-old/counta-dax-function,2025-02-11,counta dax function,blog
pragmaticworks.com,https://pragmaticworks.com/events/may-05-virtual-advanced-power-apps-bootcamp-221,2024-12-23,may 05 virtual advanced power apps bootcamp 221,blog
pragmaticworks.com,https://pragmaticworks.com/events/oct-15-virtual-t-sql-boot-camp-146,2024-07-12,oct 15 virtual t sql boot camp 146,blog
pragmaticworks.com,https://pragmaticworks.com/blog/powerapps-canvas-vs-model-driven-applications,2023-03-28,powerapps canvas vs model driven applications,blog
pragmaticworks.com,https://pragmaticworks.com/blog/the-power-of-if-in-power-bi,2023-03-28,the power of if in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-chiclet-slicer,2023-03-28,power bi custom visuals chiclet slicer,blog
pragmaticworks.com,https://pragmaticworks.com/events/dec-02-virtual-power-automate-bootcamp-160,2024-07-12,dec 02 virtual power automate bootcamp 160,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-relational-database-services,2023-03-28,azure relational database services,blog
pragmaticworks.com,https://pragmaticworks.com/blog/10-characteristics-of-a-gangsta-geek,2024-06-17,10 characteristics of a gangsta geek,blog
pragmaticworks.com,https://pragmaticworks.com/blog/ssis-for-beginners,2024-06-04,ssis for beginners,blog
pragmaticworks.com,https://pragmaticworks.com/blog/do-you-yahoo-tips-on-keeping-your-data-safe,2023-03-28,do you yahoo tips on keeping your data safe,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-sankey-with-labels,2023-03-28,power bi custom visuals sankey with labels,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pass-summit-2017,2023-03-28,pass summit 2017,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-september,2023-03-28,power bi monthly digest september,blog
pragmaticworks.com,https://pragmaticworks.com/blog/four-underutilized-power-fx-formulas,2024-01-25,four underutilized power fx formulas,blog
pragmaticworks.com,https://pragmaticworks.com/blog/high-availability-a-birds-eye-view,2024-07-30,high availability a birds eye view,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-average1-3/countrows,2025-03-06,countrows,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-managed-instance-cancelled-deployment,2024-06-17,azure managed instance cancelled deployment,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-monthly-digest-august-2020,2023-03-28,power bi monthly digest august 2020,blog
pragmaticworks.com,https://pragmaticworks.com/blog/pragmatic-works-at-pass-summit-2015,2024-06-17,pragmatic works at pass summit 2015,blog
pragmaticworks.com,https://pragmaticworks.com/events/feb-03-virtual-advanced-canvas-apps-bootcamp-194,2024-10-01,feb 03 virtual advanced canvas apps bootcamp 194,blog
pragmaticworks.com,https://pragmaticworks.com/power-bi-security,2023-08-29,power bi security,blog
pragmaticworks.com,https://pragmaticworks.com/blog/hortonworks-and-cloudera-have-merged-how-it-impacts-you,2023-09-28,hortonworks and cloudera have merged how it impacts you,blog
pragmaticworks.com,https://pragmaticworks.com/pricing,2025-02-28,pricing,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-tips-and-tricks,2023-03-16,power bi tips and tricks,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-in-ga-and-new-features,2023-03-28,azure data factory in ga and new features,blog
pragmaticworks.com,https://pragmaticworks.com/blog/5-questions-we-can-answer-with-machine-learning,2023-03-28,5 questions we can answer with machine learning,blog
pragmaticworks.com,https://pragmaticworks.com/blog/avoiding-unwanted-outcomes-using-date-columns,2023-03-28,avoiding unwanted outcomes using date columns,blog
pragmaticworks.com,https://pragmaticworks.com/events/feb-03-virtual-advanced-power-apps-bootcamp-193,2024-10-01,feb 03 virtual advanced power apps bootcamp 193,blog
pragmaticworks.com,https://pragmaticworks.com/blog/introduction-to-azure-data-factory,2024-07-25,introduction to azure data factory,blog
pragmaticworks.com,https://pragmaticworks.com/events/oct-12-learn-with-the-nerds-power-platform-co-pilot-and-ai-builder-34,2024-03-14,oct 12 learn with the nerds power platform co pilot and ai builder 34,blog
pragmaticworks.com,https://pragmaticworks.com/blog/cellular-retailer-saves-1million-a-month-with-powerapps,2024-12-10,cellular retailer saves 1million a month with powerapps,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-data-shaping-with-power-bi,2023-08-07,advanced data shaping with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/our-updated-introduction-to-t-sql-course,2023-03-28,our updated introduction to t sql course,blog
pragmaticworks.com,https://pragmaticworks.com/managing-and-configuring-sql-server-with-powershell,2023-08-29,managing and configuring sql server with powershell,blog
pragmaticworks.com,https://pragmaticworks.com/courses/learn-with-the-nerds-microsoft-excel-beginner-to-pro-recorded-live-event,2024-11-18,learn with the nerds microsoft excel beginner to pro recorded live event,blog
pragmaticworks.com,https://pragmaticworks.com/guides-old/if-dax-function,2025-02-11,if dax function,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-min/sum,2025-03-06,sum,blog
pragmaticworks.com,https://pragmaticworks.com/blog/exposure-data-audit-locating-personally-identifiable-information-pii-in-sql-server,2024-12-10,exposure data audit locating personally identifiable information pii in sql server,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-sunburst,2023-03-28,power bi custom visuals sunburst,blog
pragmaticworks.com,https://pragmaticworks.com/courses/administering-business-intelligence,2024-11-18,administering business intelligence,blog
pragmaticworks.com,https://pragmaticworks.com/events/feb-20-clone-of-learn-with-the-nerds-excel-to-power-bi-2025-edition-249,2025-02-20,feb 20 clone of learn with the nerds excel to power bi 2025 edition 249,blog
pragmaticworks.com,https://pragmaticworks.com/blog/an-update-on-my-journey-to-power-bi-sept-2020,2023-03-28,an update on my journey to power bi sept 2020,blog
pragmaticworks.com,https://pragmaticworks.com/blog/sap-installation-on-microsoft-azure,2023-03-28,sap installation on microsoft azure,blog
pragmaticworks.com,https://pragmaticworks.com/training/team-training,2024-10-01,team training,blog
pragmaticworks.com,https://pragmaticworks.com/blog/integrating-bing-maps-into-power-apps,2024-02-13,integrating bing maps into power apps,blog
pragmaticworks.com,https://pragmaticworks.com/blog/this-week-in-data-hacking-your-professional-development,2024-09-03,this week in data hacking your professional development,blog
pragmaticworks.com,https://pragmaticworks.com/blog/inserting-dynamic-tables-into-word-templates-from-power-automate,2023-12-20,inserting dynamic tables into word templates from power automate,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-ssis,2023-08-07,advanced ssis,blog
pragmaticworks.com,https://pragmaticworks.com/blog/january-free-training-schedule,2024-02-20,january free training schedule,blog
pragmaticworks.com,https://pragmaticworks.com/blog/save-a-single-microsoft-form-attachment-to-a-sharepoint-list-with-power-automate,2024-09-06,save a single microsoft form attachment to a sharepoint list with power automate,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-html-viewer,2023-03-28,power bi custom visuals html viewer,blog
pragmaticworks.com,https://pragmaticworks.com/guides-old/countx-dax-function,2025-02-11,countx dax function,blog
pragmaticworks.com,https://pragmaticworks.com/events/may-19-virtual-advanced-power-bi-bootcamp-228,2024-12-23,may 19 virtual advanced power bi bootcamp 228,blog
pragmaticworks.com,https://pragmaticworks.com/blog/five-disaster-recovery-mistakes-you-might-be-making,2025-02-04,five disaster recovery mistakes you might be making,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-power-bi-datamarts,2023-08-29,introduction to power bi datamarts,blog
pragmaticworks.com,https://pragmaticworks.com/events/may-06-virtual-power-bi-bootcamp-96,2024-03-14,may 06 virtual power bi bootcamp 96,blog
pragmaticworks.com,https://pragmaticworks.com/resources/career-guides,2025-02-24,career guides,blog
pragmaticworks.com,https://pragmaticworks.com/blog,2024-08-21,blog,blog
pragmaticworks.com,https://pragmaticworks.com/courses/working-with-pyspark-in-microsoft-fabric-notebooks,2025-01-21,working with pyspark in microsoft fabric notebooks,blog
pragmaticworks.com,https://pragmaticworks.com/courses/learn-with-the-nerds-azure-synapse-recorded-live-event,2024-11-18,learn with the nerds azure synapse recorded live event,blog
pragmaticworks.com,https://pragmaticworks.com/courses/automation-in-a-day,2024-11-18,automation in a day,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-power-bi-meets-fabric,2025-03-20,lwtn power bi meets fabric,blog
pragmaticworks.com,https://pragmaticworks.com/blog/navigating-through-your-metadata-preparing-for-the-gdpr,2025-02-17,navigating through your metadata preparing for the gdpr,blog
pragmaticworks.com,https://pragmaticworks.com/blog/master-power-apps-security-in-2024-with-this-pro-guide,2025-01-03,master power apps security in 2024 with this pro guide,blog
pragmaticworks.com,https://pragmaticworks.com/blog/shell-chooses-azure-platform-for-ai,2023-03-28,shell chooses azure platform for ai,blog
pragmaticworks.com,https://pragmaticworks.com/power-apps-beginner-to-pro-certificate,2024-02-08,power apps beginner to pro certificate,blog
pragmaticworks.com,https://pragmaticworks.com/events/jan-29-virtual-microsoft-fabric-bootcamp-52,2024-03-14,jan 29 virtual microsoft fabric bootcamp 52,blog
pragmaticworks.com,https://pragmaticworks.com/advanced-data-flows-in-azure-synapse-analytics,2023-08-07,advanced data flows in azure synapse analytics,blog
pragmaticworks.com,https://pragmaticworks.com/blog/embedded-power-bi-options,2023-03-28,embedded power bi options,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-dynamic-subscriptions-what-you-need-to-know,2024-12-23,power bi dynamic subscriptions what you need to know,blog
pragmaticworks.com,https://pragmaticworks.com/blog/exploring-excel-2013-for-bi-flash-fill,2023-03-16,exploring excel 2013 for bi flash fill,blog
pragmaticworks.com,https://pragmaticworks.com/azure,2025-03-04,azure,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-count/sum,2025-03-06,sum,blog
pragmaticworks.com,https://pragmaticworks.com/blog/direct-query-limitations-in-power-bi,2023-03-28,direct query limitations in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/events/nov-18-prompt-writing-with-copilot-bootcamp-169,2024-08-06,nov 18 prompt writing with copilot bootcamp 169,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-and-why-to-add-source-control-repository-to-azure-data-factory,2023-03-28,how and why to add source control repository to azure data factory,blog
pragmaticworks.com,https://pragmaticworks.com/blog/overview-of-hdinsight-r-server,2023-03-28,overview of hdinsight r server,blog
pragmaticworks.com,https://pragmaticworks.com/blog/passing-array-parameters-into-stored-procedures-from-power-apps,2023-03-28,passing array parameters into stored procedures from power apps,blog
pragmaticworks.com,https://pragmaticworks.com/app-in-a-snap-culture-shoutout-app,2023-09-13,app in a snap culture shoutout app,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-tornado,2023-03-28,power bi custom visuals tornado,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-keep-your-data-from-deceiving-you,2023-03-28,how to keep your data from deceiving you,blog
pragmaticworks.com,https://pragmaticworks.com/introduction-to-microsoft-lists,2023-08-29,introduction to microsoft lists,blog
pragmaticworks.com,https://pragmaticworks.com/blog/techniques-for-dynamic-reporting-in-power-bi-part-2,2024-06-17,techniques for dynamic reporting in power bi part 2,blog
pragmaticworks.com,https://pragmaticworks.com/blog/return-working-days-in-power-bi-using-dax,2023-10-19,return working days in power bi using dax,blog
pragmaticworks.com,https://pragmaticworks.com/blog/populating-lookup-columns-in-dataverse-dataflows,2023-12-05,populating lookup columns in dataverse dataflows,blog
pragmaticworks.com,https://pragmaticworks.com/lp-event-no-navigation,2024-05-06,lp event no navigation,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-count/counta,2025-03-06,counta,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-power-bi-can-make-your-life-easier-i-wish-i-knew,2023-03-28,how power bi can make your life easier i wish i knew,blog
pragmaticworks.com,https://pragmaticworks.com/events/sep-20-virtual-power-bi-administration-139,2024-04-18,sep 20 virtual power bi administration 139,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-power-bi-developer-of-the-future-with-fabric-registration,2023-10-20,lwtn power bi developer of the future with fabric registration,blog
pragmaticworks.com,https://pragmaticworks.com/affiliate-thankyou-page,2023-08-29,affiliate thankyou page,blog
pragmaticworks.com,https://pragmaticworks.com/blog/the-power-of-automation-in-education-with-matthew-peterson,2024-07-24,the power of automation in education with matthew peterson,blog
pragmaticworks.com,https://pragmaticworks.com/blog/accessing-a-single-file-in-sharepoint-with-power-bi,2024-02-08,accessing a single file in sharepoint with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/events/apr-28-virtual-azure-data-factory-bootcamp-218,2024-12-05,apr 28 virtual azure data factory bootcamp 218,blog
pragmaticworks.com,https://pragmaticworks.com/events/jan-27-virtual-advanced-data-modeling-177,2024-08-26,jan 27 virtual advanced data modeling 177,blog
pragmaticworks.com,https://pragmaticworks.com/blog/understanding-dax-filter-context-and-confusing-totals,2023-03-28,understanding dax filter context and confusing totals,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-week-intro-to-dax-in-power-bi,2023-09-28,azure data week intro to dax in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/time-saving-quick-tips-for-power-bi-beginners,2023-03-28,time saving quick tips for power bi beginners,blog
pragmaticworks.com,https://pragmaticworks.com/courses/fabric-analyst-in-a-day,2024-11-18,fabric analyst in a day,blog
pragmaticworks.com,https://pragmaticworks.com/courses/learn-with-the-nerds-data-modeling-for-power-bi,2024-11-18,learn with the nerds data modeling for power bi,blog
pragmaticworks.com,https://pragmaticworks.com/courses/az-900-azure-fundamentals-review,2024-11-18,az 900 azure fundamentals review,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-timeline-by-cloudscope,2023-03-28,power bi custom visuals timeline by cloudscope,blog
pragmaticworks.com,https://pragmaticworks.com/blog/unlocking-paginated-reports-lakehouse-tables-in-powerbi-report-builder,2024-01-24,unlocking paginated reports lakehouse tables in powerbi report builder,blog
pragmaticworks.com,https://pragmaticworks.com/courses/mastering-microsoft-loop,2024-11-18,mastering microsoft loop,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-powerapps-rules-and-data-validation-with-the-ismatch-function,2023-03-28,using powerapps rules and data validation with the ismatch function,blog
pragmaticworks.com,https://pragmaticworks.com/courses/learn-with-the-nerds-copilot-studio-beginner-to-pro,2025-01-10,learn with the nerds copilot studio beginner to pro,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-count/max,2025-03-06,max,blog
pragmaticworks.com,https://pragmaticworks.com/blog/writing-parametrized-mdx-for-reporting-services,2024-12-03,writing parametrized mdx for reporting services,blog
pragmaticworks.com,https://pragmaticworks.com/courses/learn-with-the-nerds-excel-to-power-bi,2025-02-14,learn with the nerds excel to power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-pie-chart-tree,2023-03-28,power bi custom visuals pie chart tree,blog
pragmaticworks.com,https://pragmaticworks.com/events-details-v2,2024-02-13,events details v2,blog
pragmaticworks.com,https://pragmaticworks.com/blog/using-and-securing-power-apps-environments,2023-03-28,using and securing power apps environments,blog
pragmaticworks.com,https://pragmaticworks.com/courses/power-automate-beginner,2024-11-18,power automate beginner,blog
pragmaticworks.com,https://pragmaticworks.com/events/jan-13-virtual-power-automate-bootcamp-190,2024-08-28,jan 13 virtual power automate bootcamp 190,blog
pragmaticworks.com,https://pragmaticworks.com/blog/microsoft-whiteboard-tutorial-for-educators-beginners-guide,2025-01-08,microsoft whiteboard tutorial for educators beginners guide,blog
pragmaticworks.com,https://pragmaticworks.com/events/may-12-virtual-power-automate-bootcamp-227,2024-12-23,may 12 virtual power automate bootcamp 227,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-apps-ui-design-tips-to-make-your-apps-pop,2023-03-28,power apps ui design tips to make your apps pop,blog
pragmaticworks.com,https://pragmaticworks.com/courses/introduction-to-power-pages,2024-11-18,introduction to power pages,blog
pragmaticworks.com,https://pragmaticworks.com/modern-excel-analyst-in-a-day,2023-08-29,modern excel analyst in a day,blog
pragmaticworks.com,https://pragmaticworks.com/courses/dashboard-in-a-day,2024-11-18,dashboard in a day,blog
pragmaticworks.com,https://pragmaticworks.com/blog/visual-calculations-in-power-bi-calculating-moving-averages,2024-03-29,visual calculations in power bi calculating moving averages,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-power-automate-beginner-to-pro-certificate,2024-05-01,lwtn power automate beginner to pro certificate,blog
pragmaticworks.com,https://pragmaticworks.com/guides/dax-guide/aggregate-functions/dax-guide-min/max,2025-03-06,max,blog
pragmaticworks.com,https://pragmaticworks.com/blog/power-bi-custom-visuals-image-grid,2023-03-28,power bi custom visuals image grid,blog
pragmaticworks.com,https://pragmaticworks.com/lwtn-power-apps-beginner-to-pro-thank-you,2024-02-23,lwtn power apps beginner to pro thank you,blog
pragmaticworks.com,https://pragmaticworks.com/courses/app-in-a-snap-culture-shoutout-app,2024-11-18,app in a snap culture shoutout app,blog
pragmaticworks.com,https://pragmaticworks.com/events/oct-16-virtual-power-bi-bootcamp-16,2024-03-14,oct 16 virtual power bi bootcamp 16,blog
pragmaticworks.com,https://pragmaticworks.com/blog/how-to-use-the-narrative-visual-with-copilot-in-power-bi-ai-visuals-in-power-bi,2024-12-10,how to use the narrative visual with copilot in power bi ai visuals in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/data-storytelling-with-power-bi,2023-08-29,data storytelling with power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-factory-pipelines-and-activities,2023-03-28,azure data factory pipelines and activities,blog
pragmaticworks.com,https://pragmaticworks.com/copilot-in-power-bi,2024-02-20,copilot in power bi,blog
pragmaticworks.com,https://pragmaticworks.com/blog/azure-data-lake-vs-azure-blob-storage-in-data-warehousing,2023-03-28,azure data lake vs azure blob storage in data warehousing,blog
